3.0,2014.0,335865.0,661505.0,42050.0,0.0,0.0,0.0,0.0
4.0,2014.0,335865.0,681674.0,43156.0,0.0,0.0,0.0,0.0
5.0,2014.0,335865.0,629912.0,40450.0,0.0,0.0,0.0,0.0
6.0,2014.0,335865.0,640610.0,40326.0,0.0,0.0,0.0,0.0
7.0,2014.0,335865.0,693973.0,43104.0,0.0,0.0,0.0,0.0
8.0,2014.0,335865.0,640006.0,40284.0,0.0,0.0,0.0,0.0
9.0,2014.0,335865.0,625607.0,54716.0,0.0,0.0,0.0,0.0
10.0,2014.0,335865.0,673930.0,56898.0,0.0,0.0,0.0,0.0
11.0,2014.0,335865.0,616429.0,53638.0,0.0,0.0,0.0,0.0
12.0,2014.0,335865.0,645845.0,57247.0,0.0,0.0,0.0,0.0
1.0,2015.0,335865.0,626624.0,41378.0,0.0,0.0,0.0,0.0
2.0,2015.0,335865.0,626629.0,41611.0,0.0,0.0,0.0,0.0
3.0,2015.0,335865.0,635520.0,42570.0,0.0,0.0,0.0,0.0
4.0,2015.0,335865.0,638248.0,42940.0,0.0,0.0,0.0,0.0
5.0,2015.0,335865.0,611071.0,41376.0,0.0,0.0,0.0,0.0
6.0,2015.0,335865.0,593394.0,41730.0,0.0,0.0,0.0,0.0
7.0,2015.0,335865.0,667225.0,45984.0,0.0,0.0,0.0,0.0
8.0,2015.0,335865.0,628997.0,43778.0,0.0,0.0,0.0,0.0
9.0,2015.0,335865.0,629933.0,58737.0,0.0,0.0,0.0,0.0
10.0,2015.0,335865.0,696020.0,62654.0,0.0,0.0,0.0,0.0
11.0,2015.0,335865.0,637171.0,59195.0,0.0,0.0,0.0,0.0
12.0,2015.0,335865.0,652435.0,57681.0,0.0,0.0,0.0,0.0
1.0,2016.0,335865.0,688905.0,44676.0,0.0,0.0,0.0,0.0
2.0,2016.0,335865.0,616496.0,40715.0,0.0,0.0,0.0,0.0
3.0,2016.0,335865.0,646742.0,42352.0,0.0,0.0,0.0,0.0
4.0,2016.0,335865.0,626343.0,41638.0,0.0,0.0,0.0,0.0
5.0,2016.0,335865.0,614713.0,40782.0,0.0,0.0,0.0,0.0
6.0,2016.0,335865.0,616168.0,38207.0,0.0,0.0,0.0,0.0
7.0,2016.0,335865.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2016.0,335865.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2016.0,335865.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2016.0,335865.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,2016.0,335865.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2016.0,335865.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2003.0,335865.0,461154.0,20484.0,0.0,0.0,0.0,0.0
2.0,2003.0,335865.0,450310.0,19585.0,0.0,0.0,0.0,0.0
3.0,2003.0,335865.0,474201.0,20315.0,0.0,0.0,0.0,0.0
4.0,2003.0,335865.0,469055.0,19074.0,0.0,0.0,0.0,0.0
5.0,2003.0,335865.0,432034.0,17533.0,0.0,0.0,0.0,0.0
6.0,2003.0,335865.0,411712.0,16910.0,0.0,0.0,0.0,0.0
7.0,2003.0,335865.0,417349.0,16936.0,0.0,0.0,0.0,0.0
8.0,2003.0,335865.0,437701.0,17726.0,0.0,0.0,0.0,0.0
9.0,2003.0,335865.0,431272.0,25443.0,0.0,0.0,0.0,0.0
10.0,2003.0,335865.0,448523.0,26380.0,0.0,0.0,0.0,0.0
11.0,2003.0,335865.0,488483.0,27323.0,0.0,0.0,0.0,0.0
12.0,2003.0,335865.0,473466.0,26816.0,0.0,0.0,0.0,0.0
1.0,2004.0,335865.0,435579.0,17776.0,0.0,0.0,0.0,0.0
2.0,2004.0,335865.0,447609.0,18146.0,0.0,0.0,0.0,0.0
3.0,2004.0,335865.0,433028.0,17715.0,0.0,0.0,0.0,0.0
4.0,2004.0,335865.0,419285.0,17138.0,0.0,0.0,0.0,0.0
5.0,2004.0,335865.0,400100.0,16391.0,0.0,0.0,0.0,0.0
6.0,2004.0,335865.0,377221.0,15677.0,0.0,0.0,0.0,0.0
7.0,2004.0,335865.0,419214.0,17110.0,0.0,0.0,0.0,0.0
8.0,2004.0,335865.0,404943.0,18692.0,0.0,0.0,0.0,0.0
9.0,2004.0,335865.0,417672.0,26686.0,0.0,0.0,0.0,0.0
10.0,2004.0,335865.0,440789.0,27718.0,0.0,0.0,0.0,0.0
11.0,2004.0,335865.0,428575.0,26959.0,0.0,0.0,0.0,0.0
12.0,2004.0,335865.0,426156.0,26894.0,0.0,0.0,0.0,0.0
1.0,2005.0,335865.0,397781.0,20078.0,0.0,0.0,0.0,0.0
2.0,2005.0,335865.0,400849.0,18534.0,0.0,0.0,0.0,0.0
3.0,2005.0,335865.0,410061.0,18859.0,0.0,0.0,0.0,0.0
4.0,2005.0,335865.0,401748.0,18623.0,0.0,0.0,0.0,0.0
5.0,2005.0,335865.0,393016.0,18219.0,0.0,0.0,0.0,0.0
6.0,2005.0,335865.0,390153.0,18236.0,0.0,0.0,0.0,0.0
7.0,2005.0,335865.0,420648.0,19316.0,0.0,0.0,0.0,0.0
8.0,2005.0,335865.0,415724.0,18993.0,0.0,0.0,0.0,0.0
9.0,2005.0,335865.0,433565.0,27017.0,0.0,0.0,0.0,0.0
10.0,2005.0,335865.0,453480.0,28539.0,0.0,0.0,0.0,0.0
11.0,2005.0,335865.0,493654.0,30182.0,0.0,0.0,0.0,0.0
12.0,2005.0,335865.0,511817.0,30919.0,0.0,0.0,0.0,0.0
