"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","1.0","2009.0","AZ0000AA","D120","I","","24275.0","62480.0","6542.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100377.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","2.0","2009.0","AZ0000AA","D120","I","","24275.0","63920.0","5378.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100377.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","3.0","2009.0","AZ0000AA","D120","I","","24275.0","60080.0","5559.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100377.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","4.0","2009.0","AZ0000AA","D120","I","","24275.0","58600.0","6039.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100377.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","5.0","2009.0","AZ0000AA","D120","I","","24275.0","53760.0","5735.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100377.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","6.0","2009.0","AZ0000AA","D120","I","","24275.0","50400.0","5283.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100377.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","7.0","2009.0","AZ0000AA","D120","I","","24275.0","55560.0","5582.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100377.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","8.0","2009.0","AZ0000AA","D120","I","","24275.0","55400.0","6394.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100377.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","9.0","2009.0","AZ0000AA","D120","I","","24275.0","60080.0","3803.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100377.0","0.0"
"9.0","Arizona","SAN DIEGO SERVICE CENTER","10.0","2009.0","AZ0000AA","D120","I","","24275.0","71480.0","7280.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100377.0","0.0"
