"Region No.","State","Service Center","Fiscal Month","Fiscal Year","Building Number","Area Field Office","Cat","Building Designation","Gross Sq.Ft","Electricity (KWH)","Electricity (Cost)","Demand (KW)","Demand (Cost)","Steam (Thou. lbs)","Steam (Cost)","Gas (Cubic Ft)","Gas (Cost)","Oil (Gallon)","Oil (Cost)","Chilled Water (Ton Hr)","Chilled Water (Cost)","Renewable Electricity (KWH)","Renewable Electricity (Cost)","Renewable Gas (Cubic Ft)","Renewable Gas (Cost)","Other (mmBTU)","Other (Cost)","Water (Gallon)","Water (Cost)"
"1.0","Connecticut","SOUTH PROPERTY CTR","1.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","110412.0","17353.0","373.0","3604.0","0.0","0.0","17700.0","143.0","0.0","0.0","0.0","0.0","42980.0","0.0","0.0","0.0","0.0","0.0","59092.0","481.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","2.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","114014.0","16998.0","282.0","4000.0","0.0","0.0","20100.0","408.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28424.0","320.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","3.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","67521.0","11884.0","276.0","3984.0","0.0","0.0","128400.0","2640.0","14941.0","40874.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25432.0","324.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","4.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","119113.0","17767.0","288.0","4097.0","0.0","0.0","25300.0","504.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44132.0","448.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","5.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","110712.0","17442.0","284.0","4911.0","0.0","0.0","22100.0","455.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35156.0","411.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","6.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","49204.0","7690.0","273.0","2108.0","0.0","0.0","54400.0","1150.0","10009.0","33772.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37400.0","425.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","7.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","124814.0","20045.0","293.0","4977.0","0.0","0.0","18600.0","424.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53108.0","523.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","8.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","114013.0","19045.0","438.0","5858.0","0.0","0.0","18800.0","436.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62084.0","578.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","9.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","126913.0","20454.0","416.0","5720.0","0.0","0.0","18000.0","439.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100232.0","815.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","10.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","156014.0","24492.0","451.0","6174.0","0.0","0.0","11700.0","338.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","103224.0","833.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","11.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","176412.0","27538.0","444.0","6866.0","0.0","0.0","12200.0","336.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90508.0","755.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","12.0","2008.0","CT0013ZZ","5300.0","A","G, X","191445.0","163517.0","24795.0","426.0","6285.0","0.0","0.0","15800.0","386.0","5529.0","18300.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58344.0","555.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","1.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","61680.0","9949.0","153.0","265.0","0.0","0.0","47600.0","1310.0","0.0","0.0","0.0","0.0","24912.0","0.0","0.0","0.0","0.0","0.0","127160.0","873.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","2.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","68400.0","10791.0","165.0","286.0","0.0","0.0","430200.0","5384.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","127160.0","873.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","3.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","61920.0","9744.0","154.0","271.0","0.0","0.0","606000.0","7418.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","99484.0","632.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","4.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","61680.0","9747.0","157.0","308.0","0.0","0.0","692500.0","8668.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100232.0","910.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","5.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","69600.0","11101.0","159.0","315.0","0.0","0.0","659800.0","8587.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","99484.0","632.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","6.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","59280.0","9988.0","160.0","300.0","0.0","0.0","466500.0","6319.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","239360.0","720.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","7.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","60720.0","9914.0","207.0","371.0","0.0","0.0","217500.0","3409.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","239360.0","720.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","8.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","63600.0","10941.0","203.0","600.0","0.0","0.0","7600.0","675.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","239360.0","720.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","9.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","86880.0","15901.0","302.0","1030.0","0.0","0.0","2900.0","610.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","256564.0","1754.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","10.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","94800.0","17577.0","269.0","900.0","0.0","0.0","2900.0","608.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","257312.0","2049.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","11.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","76080.0","14132.0","306.0","1023.0","0.0","0.0","3300.0","631.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","256564.0","1754.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","12.0","2008.0","CT0024ZZ","5300.0","A","G, X","117000.0","65760.0","11677.0","200.0","568.0","0.0","0.0","2900.0","609.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","253572.0","931.0"
"1.0","Connecticut","SOUTH PROPERTY CTR","1.0","2008.0","CT0053ZZ","5300.0","A","W","391646.0","240960.0","34587.0","688.0","7135.0","79.0","5130.0","13600.0","222.0","0.0","0.0","64176.0","34081.0","90953.0","0.0","0.0","0.0","0.0","0.0","168300.0","1046.0"
